1	Column1	NewCol1	START	MID	STOP
20117	2–3 hours lab, 0.5–1 unit 	2–3 hours lab, 0.5–1 unit 	0	0	0
20118	grade only 	grade only 	0	0	0
20119	Advisory: English 47A or English 48 and English 49, 	Advisory: English 47A or English 48 and English 49, 	0	0	0
20120	each with a grade of “C” or better, or equivalent or 	each with a grade of “C” or better, or equivalent or 	0	0	0
20121	Assessment Skill Levels R5 and W5; Exercise Science 	Assessment Skill Levels R5 and W5; Exercise Science 	0	0	0
20122	154A with a grade of “C” or better, or equivalent. 	154A with a grade of “C” or better, or equivalent. 	0	0	0
20123	This course is the second of four courses in 	This course is the second of four courses in 	0	0	0
20124	badminton. Emphasis is placed on beginning level 	badminton. Emphasis is placed on beginning level 	0	0	0
20125	skills, shots, serves, footwork and strategies. This 	skills, shots, serves, footwork and strategies. This 	0	0	0
20126	course is intended for kinesiology majors and all 	course is intended for kinesiology majors and all 	0	0	0
20127	students interested in incorporating the game of 	students interested in incorporating the game of 	0	0	0
20128	badminton into an active lifestyle. (FT) AA/AS; CSU. 	badminton into an active lifestyle. (FT) AA/AS; CSU. 	0	0	0
20129	154c Badminton III 	154c Badminton III 	0	0	0
20130	2–3 hours lab, 0.5–1 unit 	2–3 hours lab, 0.5–1 unit 	0	0	0
20131	grade only 	grade only 	0	0	0
20132	Advisory: English 47A or English 48 and English 49, 	Advisory: English 47A or English 48 and English 49, 	0	0	0
20133	each with a grade of “C” or better, or equivalent or 	each with a grade of “C” or better, or equivalent or 	0	0	0
20134	Assessment Skill Levels R5 and W5; Exercise Science 	Assessment Skill Levels R5 and W5; Exercise Science 	0	0	0
20135	154B with a grade of “C” or better, or equivalent. 	154B with a grade of “C” or better, or equivalent. 	0	0	0
20136	This course is the third of four courses in badminton. 	This course is the third of four courses in badminton. 	0	0	0
20137	Emphasis is placed on intermediate level skills, shots, 	Emphasis is placed on intermediate level skills, shots, 	0	0	0
20138	serves, footwork and strategies for singles and 	serves, footwork and strategies for singles and 	0	0	0
20139	doubles play. This course is intended for kinesiology 	doubles play. This course is intended for kinesiology 	0	0	0
20140	majors and all students interested in incorporating 	majors and all students interested in incorporating 	0	0	0
20141	the game of badminton into an active lifestyle. (FT) 	the game of badminton into an active lifestyle. (FT) 	0	0	0
20142	AA/AS; CSU. 	AA/AS; CSU. 	0	0	0
20143	154D Badminton IV 	154D Badminton IV 	0	0	0
20144	2–3 hours lab, 0.5–1 unit 	2–3 hours lab, 0.5–1 unit 	0	0	0
20145	grade only 	grade only 	0	0	0
20146	Advisory: English 47A or English 48 and English 49, 	Advisory: English 47A or English 48 and English 49, 	0	0	0
20147	each with a grade of “C” or better, or equivalent or 	each with a grade of “C” or better, or equivalent or 	0	0	0
20148	Assessment Skill Levels R5 and W5; Exercise Science 	Assessment Skill Levels R5 and W5; Exercise Science 	0	0	0
20149	154C with a grade of “C” or better, or equivalent. 	154C with a grade of “C” or better, or equivalent. 	0	0	0
20150	This course is the fourth of four courses in 	This course is the fourth of four courses in 	0	0	0
20151	badminton. Emphasis is placed on advanced 	badminton. Emphasis is placed on advanced 	0	0	0
20152	level skills and strategies for singles and doubles 	level skills and strategies for singles and doubles 	0	0	0
20153	tournament play. This course is intended for 	tournament play. This course is intended for 	0	0	0
20154	kinesiology majors and all students interested in 	kinesiology majors and all students interested in 	0	0	0
20155	incorporating the game of badminton into an active 	incorporating the game of badminton into an active 	0	0	0
20156	lifestyle. (FT) AA/AS; CSU. 	lifestyle. (FT) AA/AS; CSU. 	0	0	0
20157	Basketball 	Basketball 	0	0	0
20158	158a Basketball I 	158a Basketball I 	0	0	0
20159	2–3 hours lab, 0.5–1 unit 	2–3 hours lab, 0.5–1 unit 	0	0	0
20160	grade only 	grade only 	0	0	0
20161	Advisory: English 47A or English 48 and English 49, 	Advisory: English 47A or English 48 and English 49, 	0	0	0
20162	each with a grade of “C” or better, or equivalent, or 	each with a grade of “C” or better, or equivalent, or 	0	0	0
20163	Assessment Skill Levels R5 and W5. 	Assessment Skill Levels R5 and W5. 	0	0	0
20164	Limitation on Enrollment: This course is not open to 	Limitation on Enrollment: This course is not open to 	0	0	0
20165	students with previous credit for Physical Education 	students with previous credit for Physical Education 	0	0	0
20166	112	112	0	0	0
20167	This course introduces students to the game of 	This course introduces students to the game of 	0	0	0
20168	basketball. Instruction includes basic individual 	basketball. Instruction includes basic individual 	0	0	0
20169	ofensive and defensive fundamental skills, history 	ofensive and defensive fundamental skills, history 	0	0	0
20170	of the game, terminology, rules, etiquette, proper 	of the game, terminology, rules, etiquette, proper 	0	0	0
20171	warm-up and cool down and safety. Emphasis is 	warm-up and cool down and safety. Emphasis is 	0	0	0
20172	placed on games using less than full teams and half 	placed on games using less than full teams and half 	0	0	0
20173	court situations. This course is designed for anyone 	court situations. This course is designed for anyone 	0	0	0
20174	who has an interest in playing basketball. When 	who has an interest in playing basketball. When 	0	0	0
20175	this course is ofered for three hours per week, the 	this course is ofered for three hours per week, the 	0	0	0
20176	additional time is utilized on individual development 	additional time is utilized on individual development 	0	0	0
20177	of technique and performance. (FT) AA/AS; CSU; UC 	of technique and performance. (FT) AA/AS; CSU; UC 	0	0	0
20178	Transfer Limitation. See a Counselor. 	Transfer Limitation. See a Counselor. 	0	0	0
20179	158B Basketball II 	158B Basketball II 	0	0	0
20180	2–3 hours lab, 0.5–1 unit 	2–3 hours lab, 0.5–1 unit 	0	0	0
20181	grade only 	grade only 	0	0	0
20182	Advisory: English 47A or English 48 and English 49, 	Advisory: English 47A or English 48 and English 49, 	0	0	0
20183	each with a grade of “C” or better, or equivalent, or 	each with a grade of “C” or better, or equivalent, or 	0	0	0
20184	Assessment Skill Levels R5 and W5; Exercise Science 	Assessment Skill Levels R5 and W5; Exercise Science 	0	0	0
20185	158A with a grade of “C” or better, or equivalent. 	158A with a grade of “C” or better, or equivalent. 	0	0	0
20186			0	0	0
20187	This course provides students the opportunity to 	This course provides students the opportunity to 	0	0	0
20188	improve individual beginning skills and introduces 	improve individual beginning skills and introduces 	0	0	0
20189	individual ofensive moves and team concepts. 	individual ofensive moves and team concepts. 	0	0	0
20190	Topics include transition basketball, team ofense 	Topics include transition basketball, team ofense 	0	0	0
20191	and defense as well as theories of basketball 	and defense as well as theories of basketball 	0	0	0
20192	conditioning. Emphasis is placed on 5-5 play and 	conditioning. Emphasis is placed on 5-5 play and 	0	0	0
20193	full court situations and strategies of team play. This 	full court situations and strategies of team play. This 	0	0	0
20194	class is designed for those with a basic knowledge 	class is designed for those with a basic knowledge 	0	0	0
20195	and ability to play basketball. When this course is 	and ability to play basketball. When this course is 	0	0	0
20196	ofered for three hours per week, the additional time 	ofered for three hours per week, the additional time 	0	0	0
20197	is utilized on individual development of technique 	is utilized on individual development of technique 	0	0	0
20198	and performance. (FT) AA/AS; CSU. 	and performance. (FT) AA/AS; CSU. 	0	0	0
20199	158c Basketball III 	158c Basketball III 	0	0	0
20200	2–3 hours lab, 0.5–1 unit 	2–3 hours lab, 0.5–1 unit 	0	0	0
20201	grade only 	grade only 	0	0	0
20202	Advisory: English 47A or English 48 and English 49, 	Advisory: English 47A or English 48 and English 49, 	0	0	0
20203	each with a grade of “C” or better, or equivalent or 	each with a grade of “C” or better, or equivalent or 	0	0	0
20204	Assessment Skill Level W5/R5; Exercise Science 158B 	Assessment Skill Level W5/R5; Exercise Science 158B 	0	0	0
20205	with a grade of “C” or better, or equivalent. 	with a grade of “C” or better, or equivalent. 	0	0	0
20206	This course provides students the opportunity to 	This course provides students the opportunity to 	0	0	0
20207	improve individual intermediate skills through self 	improve individual intermediate skills through self 	0	0	0
20208	analysis of strengths and weaknesses and introduces 	analysis of strengths and weaknesses and introduces 	0	0	0
20209	full court pressure play. Students are expected to 	full court pressure play. Students are expected to 	0	0	0
20210	write programs to improve individual skills. Topics 	write programs to improve individual skills. Topics 	0	0	0
20211	include full court zone and man pressure, full court 	include full court zone and man pressure, full court 	0	0	0
20212	ofense and specialty plays. Emphasis is placed on 	ofense and specialty plays. Emphasis is placed on 	0	0	0
20213	skill work drills, 5-5 play and full court situations. 	skill work drills, 5-5 play and full court situations. 	0	0	0
20214	This class is designed for those that have above an 	This class is designed for those that have above an 	0	0	0
20215	intermediate knowledge and skill level in basketball. 	intermediate knowledge and skill level in basketball. 	0	0	0
20216	When this course is ofered for three hours per week, 	When this course is ofered for three hours per week, 	0	0	0
20217	the additional time is utilized on individual analysis 	the additional time is utilized on individual analysis 	0	0	0
20218	of technique and performance. (FT) AA/AS; CSU. 	of technique and performance. (FT) AA/AS; CSU. 	0	0	0
20219	158D Basketball IV 	158D Basketball IV 	0	0	0
20220	2–3 hours lab, 0.5–1 unit 	2–3 hours lab, 0.5–1 unit 	0	0	0
20221	grade only 	grade only 	0	0	0
20222	Advisory: English 47A or English 48 and English 49, 	Advisory: English 47A or English 48 and English 49, 	0	0	0
20223	each with a grade of “C” or better, or equivalent, or 	each with a grade of “C” or better, or equivalent, or 	0	0	0
20224	Assessment Skill Levels R5 and W5; Exercise Science 	Assessment Skill Levels R5 and W5; Exercise Science 	0	0	0
20225	158C with a grade of “C” or better, or equivalent. 	158C with a grade of “C” or better, or equivalent. 	0	0	0
20226	This course provides students the opportunity 	This course provides students the opportunity 	0	0	0
20227	to develop technical skills necessary to coach the 	to develop technical skills necessary to coach the 	0	0	0
20228	game of basketball and stresses the development 	game of basketball and stresses the development 	0	0	0
20229	of advanced skills and team play. Topics include 	of advanced skills and team play. Topics include 	0	0	0
20230	analysis of team play, writing a practice plan, how to 	analysis of team play, writing a practice plan, how to 	0	0	0
20231	scout an opponent and evaluation of individual play. 	scout an opponent and evaluation of individual play. 	0	0	0
20232	Emphasis is placed on skill work drills and full court 	Emphasis is placed on skill work drills and full court 	0	0	0
20233	tournament play. This class is designed for those that 	tournament play. This class is designed for those that 	0	0	0
20234	have an intermediate knowledge of basketball and 	have an intermediate knowledge of basketball and 	0	0	0
